customer_id,frequency,recency,T,monetary_value,prob_alive,predicted_purchases_12w,expected_avg_profit,clv_12m,clv_segment
13038,2.0,30.0,41.0,256.68,0.9454187442007568,0.5941818267276445,263.75787618319157,4039.2967439577787,Medium Value
13039,3.0,20.0,103.0,282.6433333333334,0.2671349306549571,0.1045983619022132,287.43240038630296,799.0338179598235,Low Value
13040,1.0,4.0,5.0,373.74,0.9418528459127798,1.227404257992314,389.0144805623417,11687.606444637198,Champions
13041,3.0,20.0,84.0,180.99,0.4186942923342708,0.1967960122206918,185.47552475779398,963.9643662137144,Low Value
13042,2.0,19.0,104.0,411.72,0.454640598940901,0.1289420471956001,419.4933511556543,1436.3504147079957,Low Value
13044,10.0,59.0,100.0,467.07,0.5163401567808658,0.5991291462550428,468.66859105086434,7472.67785405457,High Value
13045,2.0,55.0,69.0,241.74,0.9516166802236156,0.3882349225764501,248.75085866456033,2531.3261787481742,Medium Value
13046,2.0,61.0,65.0,314.65500000000003,0.966350101714986,0.4150468187507529,321.9929391445469,3496.1675520684985,Medium Value
13047,17.0,95.0,103.0,477.4870588235294,0.9861483395826888,1.8420725025029256,478.43253629969075,23486.603118376446,Champions
13048,8.0,95.0,97.0,456.81625,0.9905926167660788,0.9608523746722188,458.8034750396032,11717.87590793927,Champions
13049,3.0,48.0,57.0,386.8933333333334,0.9660268251594508,0.6348664484316217,391.99369646715354,6491.372807126134,High Value
13050,31.0,101.0,103.0,372.5606451612903,0.99628795150002,3.331935635154358,373.04877041841354,33136.49419866984,Champions
13051,1.0,6.0,88.0,80.8,0.4573542758744632,0.0951635995975767,93.4345108141842,234.34087809630574,Low Value
13052,5.0,63.0,93.0,511.50200000000007,0.9173767990436228,0.6059322442593857,514.7815536008758,8273.829666684163,High Value
13055,2.0,50.0,61.0,607.2049999999999,0.9548423000883192,0.4329478984342765,615.8552534066338,6960.93752745527,High Value
13057,1.0,14.0,90.0,356.1,0.6166518393025692,0.1257645639156725,371.21550921545327,1231.3163233634318,Low Value
13058,2.0,18.0,21.0,111.925,0.9620556525445186,0.985178840993433,118.35353743423107,2945.6479615944363,Medium Value
13059,8.0,53.0,88.0,209.635,0.7291544501031538,0.7716954115150751,211.34595447194206,4322.324082241841,Medium Value
13064,5.0,82.0,84.0,285.438,0.9858373611035152,0.7129697676886799,288.3130132689344,5435.367302154075,High Value
13065,4.0,25.0,78.0,216.87,0.4595807243366826,0.2927200284896214,220.31192882299675,1700.4279299496786,Low Value
13066,1.0,1.0,4.0,318.99,0.9241166756820274,1.2861592849624823,333.77107459623386,10481.02517107929,High Value
13067,2.0,52.0,64.0,128.555,0.9538272564867551,0.4151442771570097,135.058135917152,1466.0547119123532,Low Value
13068,1.0,44.0,45.0,179.0,0.9462770140704304,0.3485455484621781,192.5194873597876,1729.9348459789815,Low Value
13069,30.0,77.0,77.0,284.129,0.9978154800003276,4.1890752068662165,284.60706555690615,31504.72717864789,Champions
13070,3.0,77.0,104.0,199.16666666666663,0.9468538034570771,0.3675174683131081,203.70646792418492,1990.2847595677702,Low Value
13073,1.0,3.0,62.0,115.2,0.5021916989352418,0.1417934982845207,128.14452296457887,473.40721981329114,Low Value
13074,3.0,30.0,103.0,355.1466666666667,0.5117182849181325,0.2003665122588619,360.1522325543151,1917.8551607762545,Low Value
13077,9.0,104.0,104.0,280.24555555555554,0.992865501634745,1.008122942847605,281.83635779517806,7569.247370271661,High Value
13078,51.0,105.0,105.0,556.6221568627451,0.9987102913337772,5.352383715350825,556.9510667572267,79529.70562577914,Champions
13079,5.0,59.0,59.0,44.02,0.9874479593586816,0.969942912641118,46.46299703522795,1178.4038713837886,Low Value
13080,3.0,62.0,87.0,70.14333333333333,0.9414916216354684,0.4289498424678461,74.29786401046849,842.5960586805131,Low Value
13081,22.0,103.0,104.0,2479.6722727272727,0.9963777404034568,2.3657655053814177,2481.21595266061,156505.01006905478,Champions
13082,15.0,84.0,102.0,476.238,0.9367517201314784,1.5659901993533225,477.30887207321086,19911.884192831832,Champions
13083,2.0,61.0,61.0,151.875,0.9708425426403496,0.4402027837558626,158.48274425279328,1821.3282219999262,Low Value
13085,3.0,83.0,105.0,445.4933333333333,0.956659753829999,0.3681174214865089,450.76867920420705,4412.644302197904,Medium Value
13089,83.0,105.0,105.0,1362.033855421687,0.9992059298198764,8.66875161786491,1362.3226213633866,315099.14061043644,Champions
13090,20.0,69.0,70.0,635.5310000000001,0.995776267570128,3.063653987365972,636.4052024245808,51356.22526798713,Champions
13091,1.0,100.0,104.0,345.82,0.9447425406694452,0.169189783094313,360.84286604957947,1617.6452054734414,Low Value
13092,11.0,85.0,95.0,153.8390909090909,0.9813792753013322,1.303872526342073,155.03770174004146,5372.050489372891,High Value
13093,36.0,66.0,105.0,1476.4105555555554,0.000145473217313,0.0005534905692429,1477.1047985863443,21.809120696028696,Low Value
13094,11.0,52.0,55.0,175.2109090909091,0.9898724949462232,2.1148795931587108,176.42688694991267,9748.00170756235,High Value
13097,21.0,101.0,105.0,593.8395238095238,0.9933362174621072,2.2352286823594163,594.6543405265357,35447.76218329397,Champions
13098,22.0,45.0,45.0,1283.3472727272726,0.9970306589758736,4.871630619128445,1284.4050751510197,162548.3420838272,Champions
13101,3.0,64.0,97.0,175.61666666666667,0.9252915367406184,0.3824665061131467,180.08614636347485,1827.1703804762426,Low Value
13102,30.0,83.0,83.0,356.9486666666666,0.9978154800003276,3.921050420834283,357.44841828569923,37121.94714714996,Champions
13103,2.0,77.0,82.0,293.15,0.9662508422584154,0.3389923552094134,300.3914724954059,2683.962903940152,Medium Value
13104,8.0,93.0,93.0,201.555,0.9920025654605482,0.999302423082438,203.25692358393297,5392.042325814813,High Value
13106,1.0,40.0,59.0,76.5,0.9130617927002176,0.2688780914550707,89.09575929538485,623.129867339572,Low Value
13107,8.0,90.0,96.0,580.84625,0.9868075805256328,0.9661439367324868,582.9721014059114,14966.45864897492,Champions
13108,1.0,9.0,62.0,350.06,0.6553895251721056,0.1850488044908269,365.12107684951184,1760.3608367146016,Low Value
13109,2.0,71.0,79.0,393.27,0.9627100175097224,0.3490311847566447,400.9605885573445,3684.236750311065,Medium Value
13110,10.0,101.0,105.0,259.469,0.9906304411113408,1.0998309875952093,260.88200665644763,7647.010794125584,High Value
13113,35.0,89.0,89.0,506.18514285714286,0.9981251854717532,4.2865546364623,506.6515758623972,57648.19840110941,Champions
13115,8.0,84.0,85.0,592.525,0.9912402082088536,1.0819273064668384,594.6639045597897,17032.7042924254,Champions
13117,17.0,86.0,89.0,125.1435294117647,0.9934286619226051,2.116026991087916,125.90379470123278,7068.825860628785,High Value
13118,7.0,60.0,63.0,313.4342857142857,0.9874906003098812,1.238602538480647,315.52258405326154,10247.139516461239,High Value
13122,1.0,21.0,34.0,18.72,0.9093857812202883,0.4171822333319135,30.795047026495176,328.248234473981,Low Value
13123,1.0,8.0,75.0,151.31,0.5668628206546483,0.1358123516733133,164.5799456026821,586.0324610502715,Low Value
13124,3.0,42.0,55.0,1252.11,0.9550787142698294,0.6467508048136172,1259.7939464184235,21228.141475552355,Champions
13126,11.0,92.0,92.0,300.9054545454546,0.9941318643640388,1.3593654507777244,302.22357348943507,10907.121824640446,High Value
13129,1.0,11.0,75.0,124.5,0.6289926738908361,0.1506977898598921,137.52833438895883,543.3811332973546,Low Value
13131,5.0,92.0,95.0,532.472,0.9852295665103304,0.6384478948045997,535.7890793049278,9079.496145760793,High Value
13133,2.0,26.0,65.0,54.9,0.8218744507219018,0.3529946088682217,61.07273596167764,563.9807085671853,Low Value
13134,5.0,47.0,59.0,440.276,0.9637553380546324,0.9466703037932775,443.42809505071807,10976.4708034569,High Value
13135,1.0,42.0,70.0,3096.0,0.8971656771523718,0.2282436072240074,3135.807436275523,18722.658631585713,Champions
13136,8.0,96.0,104.0,715.68375,0.9850635098032482,0.8972246183699467,717.9603071437738,17158.34662325531,Champions
13137,14.0,71.0,72.0,482.54928571428576,0.9944587672727168,2.120778648855432,483.70072642041157,27036.057706515385,Champions
13138,6.0,53.0,56.0,160.39833333333334,0.9856661237486656,1.1887934509973213,162.60705412346698,5048.1519813232035,High Value
13139,6.0,60.0,62.0,844.1566666666668,0.987295496696948,1.0925967407922117,847.3847350371782,24256.886942474706,Champions
13140,4.0,55.0,70.0,200.655,0.9600123331568182,0.6720009469809834,204.06064176823645,3603.363218758529,Medium Value
13141,13.0,92.0,104.0,561.8946153846153,0.9776203318367072,1.4014380571633187,563.1892400619513,21035.20985374754,Champions
13144,1.0,14.0,61.0,110.95,0.7426197891231155,0.2125973061161708,123.85622204483535,685.6785070922863,Low Value
13145,6.0,80.0,85.0,171.08666666666667,0.9849268323139307,0.8282620144891042,173.3113216344044,3798.412697468092,Medium Value
13147,3.0,13.0,14.0,198.0,0.9764439158481436,1.7559798708180592,202.53631752839607,8906.155922150652,High Value
13148,17.0,100.0,104.0,479.81882352941176,0.9928313812393832,1.8383994651152311,480.76552671628997,23560.8075604587,Champions
13149,3.0,39.0,41.0,433.10666666666674,0.976627197092879,0.840120640101466,438.34502528777426,9504.991325369478,High Value
13150,1.0,21.0,90.0,273.45,0.7125151479979591,0.1453156403013762,287.8206689762055,1103.1119090991776,Low Value
13151,1.0,47.0,89.0,1257.87,0.8763932591764932,0.1805283547797722,1281.1122434265405,6097.6312143868445,High Value
13152,6.0,40.0,99.0,277.6516666666667,0.3402625472431543,0.2496542251707235,280.035188838806,1858.6036162970195,Low Value
13154,2.0,48.0,105.0,643.87,0.8398321487304581,0.2361310081965824,652.6847244454971,4093.7868376293954,Medium Value
13155,5.0,65.0,70.0,226.956,0.9819851131910252,0.8332434587823134,229.7263600393508,5032.540419436048,High Value
13156,2.0,41.0,96.0,396.31,0.822131024469149,0.2506287990691765,404.0142253215105,2682.189122894198,Medium Value
13157,7.0,84.0,91.0,784.88,0.9843081883951482,0.894993068999438,787.5705972583323,18695.780548495888,Champions
13158,4.0,42.0,55.0,300.265,0.95718488419073,0.8227793852012387,303.8935559541552,6519.800478659656,High Value
13159,3.0,15.0,16.0,324.0133333333333,0.976718346457,1.6250901853994495,328.9259334209771,13428.76184478537,Champions
13161,1.0,26.0,71.0,112.75,0.8206078662603375,0.2062158307477935,125.67244361084437,678.241856256018,Low Value
13162,14.0,88.0,105.0,612.9492857142858,0.953684507569338,1.4541540329080949,614.1839699829236,23811.12568227183,Champions
13164,1.0,14.0,95.0,96.4,0.5967772678612572,0.1159616366740048,109.17509771959574,334.4861771825853,Low Value
13165,2.0,53.0,59.0,510.74,0.9630325535385338,0.4491717608443718,518.9575328621381,6078.93339004378,High Value
13166,1.0,19.0,59.0,417.2,0.8065587714695867,0.2375151220354392,432.8661412616484,2674.3053916712834,Medium Value
13167,4.0,54.0,56.0,194.8325,0.9821471085385582,0.831596121008204,198.22511177277906,4300.820518804718,Medium Value
13168,4.0,72.0,77.0,324.89750000000004,0.9796486264607176,0.6310727575808205,328.58118027585635,5465.288857886416,High Value
13169,2.0,71.0,80.0,356.44000000000005,0.9616109569127476,0.3447939254064227,363.96537736516325,3305.035465730408,Medium Value
13171,2.0,40.0,43.0,164.03,0.9660569208362711,0.5845797055783332,170.6922688805686,2575.721080295417,Medium Value
13173,9.0,104.0,104.0,231.9022222222222,0.992865501634745,1.008122942847605,233.44500146756144,6269.606154737339,High Value
13174,9.0,103.0,105.0,815.7855555555556,0.991556082635946,0.9980986444631462,817.9083491285257,21754.237539593636,Champions
13175,1.0,22.0,105.0,512.3,0.6731982435438381,0.1195194308704373,528.8231806657919,1675.2174543860408,Low Value
13177,1.0,52.0,61.0,282.45,0.935171087472411,0.2677209210774262,296.90177680625067,2069.855643445947,Medium Value
13178,20.0,99.0,103.0,672.02,0.9931607989980948,2.1693796021416696,672.9105047629805,38907.6563088788,Champions
13183,14.0,90.0,91.0,467.3385714285714,0.9946420911696792,1.7252030201719837,468.4803020576612,21455.574611800297,Champions
13184,7.0,39.0,41.0,207.91857142857145,0.9876839053409932,1.765244164396413,209.87206739526206,9582.66780306914,High Value
13186,2.0,13.0,18.0,293.77500000000003,0.951660658558757,1.076192871953806,301.0192761064598,8150.474797407297,High Value
13187,1.0,41.0,89.0,236.02,0.8543920396908877,0.1759963208836909,250.05335052302902,1160.2853691824992,Low Value
13189,1.0,14.0,16.0,133.68,0.9407494395266592,0.7216055249751677,146.79106437560483,2649.1362846385828,Medium Value
13190,2.0,26.0,104.0,211.78,0.5981201859981184,0.1696347432043476,218.6564647650829,984.9584015441726,Low Value
13192,4.0,85.0,98.0,458.415,0.9720648673381326,0.5053271606293758,462.39747502355647,6204.922345806312,High Value
13194,1.0,41.0,60.0,60.7,0.9137856158935592,0.265292054732097,73.15336999375009,505.0868989890228,Low Value
13196,5.0,87.0,88.0,573.774,0.986703593554924,0.6847051136014791,577.1649890154073,10464.630702345525,High Value
13198,7.0,61.0,62.0,593.1985714285714,0.9898822537840763,1.2586613683327614,595.6442846763148,19647.872687500356,Champions
13199,48.0,105.0,105.0,329.3952083333333,0.9986301316014988,5.041472708806437,329.7023903162596,44344.247207891305,Champions
13200,2.0,15.0,18.0,275.385,0.9609285513537668,1.0866735407450605,282.54678265481124,7724.812549144988,High Value
13201,3.0,20.0,92.0,305.43666666666667,0.3474535289703945,0.1506034144918711,310.29379583317285,1237.6613314659048,Low Value
13202,6.0,48.0,104.0,210.01666666666668,0.5067222921590993,0.3555944897581665,212.29935851581345,2009.9395787352114,Low Value
13203,9.0,102.0,103.0,256.4833333333333,0.9922294601905548,1.0163307271109157,258.05053080714316,6984.848367870881,High Value
13206,10.0,47.0,104.0,676.8480000000001,0.0870863207172466,0.0975284145370217,678.6341215689831,1763.4578091948977,Low Value
13207,3.0,85.0,87.0,107.22,0.9781799962197768,0.4456653098567144,111.48524358863958,1313.5989714376435,Low Value
13208,7.0,97.0,105.0,270.1,0.9842708899912462,0.7867558404474834,272.13293630541415,5703.398219330697,High Value
13209,10.0,94.0,98.0,825.2209999999999,0.9903967729594564,1.1703218330062215,827.1397592410211,25746.065429279435,Champions
13211,8.0,104.0,105.0,297.86625000000004,0.9913778969198692,0.8951778769810871,299.6758191424438,7147.573771811989,High Value
13212,1.0,6.0,9.0,495.36,0.9316325347368336,0.9678834671040286,511.73051770568475,12233.726493761378,Champions
13213,9.0,73.0,81.0,395.1077777777778,0.9828071821724724,1.247958488633152,396.81268112422947,13092.581789308486,Champions
13214,6.0,33.0,92.0,269.43333333333334,0.2275784370203689,0.1783470133829695,271.80460360624204,1285.8453422714556,Low Value
13217,3.0,76.0,93.0,177.99333333333334,0.9613142560101504,0.412666966592719,182.46990988403908,1994.9438801061278,Low Value
13220,4.0,71.0,82.0,204.8225,0.972192473873387,0.5925268157946831,208.23746808958788,3258.4984188180915,Medium Value
13221,1.0,17.0,51.0,346.7,0.8200950088485238,0.2727507683820668,361.73079659296167,2554.04484923027,Medium Value
13223,5.0,67.0,95.0,150.504,0.9309227507432454,0.6032560234087334,153.13754958984276,2452.0300737122056,Medium Value
13224,1.0,13.0,21.0,940.69,0.9165163846688328,0.5923834607194226,961.0738232561285,14340.401511112383,Champions
13225,14.0,103.0,103.0,1059.6264285714285,0.995365728654591,1.5443845665890856,1061.146258520006,43667.10373057786,Champions
13226,1.0,17.0,56.0,108.21,0.7994409267967667,0.2459874625659339,121.09152921657716,773.470263908627,Low Value
13230,27.0,90.0,90.0,216.60222222222225,0.9975751385071968,3.2915006484058003,217.1110787751699,18973.14206902651,Champions
13232,6.0,33.0,35.0,201.72,0.9857778516351552,1.7343939644396342,203.99032317050757,9103.609273565895,High Value
13233,3.0,89.0,99.0,295.27666666666664,0.9713603193529112,0.3941963127814458,300.10345752927407,3140.231051439229,Medium Value
13234,1.0,8.0,104.0,118.1,0.4422434127878345,0.0791994261541803,131.0706577098156,275.05435854281006,Low Value
13236,1.0,12.0,15.0,305.62,0.9361067199211152,0.7459148610792915,320.28058440871126,5965.38897140624,High Value
13238,5.0,82.0,84.0,177.926,0.9858373611035152,0.7129697676886799,180.60862111375855,3404.890339698837,Medium Value
13239,4.0,35.0,72.0,328.74,0.7928201545455152,0.5415622706564795,332.43227928960385,4734.993312733829,Medium Value
13240,6.0,79.0,93.0,216.68166666666664,0.9724638310671778,0.7547511911295314,218.974294704218,4385.374236369178,Medium Value
13242,5.0,79.0,95.0,116.48,0.9684615546440865,0.6275818974371224,119.05266382185684,1983.1335283631636,Low Value
13243,2.0,61.0,90.0,484.38,0.929585842919762,0.3002511071929508,492.47928776233084,3908.8981157372828,Medium Value
13245,1.0,55.0,62.0,430.5,0.9385218398946804,0.2649910286793727,446.2860006104929,3081.221685352358,Medium Value
13246,10.0,73.0,75.0,319.458,0.9917145622929076,1.486067159088554,320.9246336728718,12580.615467539692,Champions
13247,3.0,10.0,12.0,65.35000000000001,0.9716025045954112,1.90100404461599,69.4902175271987,3296.6240201097917,Medium Value
13248,1.0,9.0,27.0,78.21000000000001,0.8550750816974477,0.4649128226082331,90.82116978309344,1071.2540957047747,Low Value
13249,7.0,85.0,98.0,218.93285714285716,0.9759939692750016,0.8303344584851633,220.90042449079522,4875.989246106169,High Value
13250,1.0,6.0,72.0,120.0,0.5332448154806548,0.1323848259591769,132.98778047393625,460.9698353007824,Low Value
13252,1.0,33.0,89.0,52.4,0.8144974599169523,0.1677784315106183,64.77857055048625,286.547114168243,Low Value
13253,3.0,78.0,100.0,658.9066666666666,0.9549779329832246,0.3840507313214993,664.819276175602,6779.601910733344,High Value
13255,2.0,72.0,73.0,199.755,0.9699013745489662,0.3768103340446937,206.57752328840678,2044.0200157055453,Medium Value
13258,4.0,56.0,57.0,218.3075,0.9833945167214267,0.8203694260243496,221.7526457604755,4749.029039991603,Medium Value
13259,6.0,91.0,100.0,207.79,0.9814790613826831,0.7136221635874438,210.0693723323404,3986.558815935418,Medium Value
13261,1.0,3.0,41.0,99.0,0.6447268475597585,0.2558070579669113,111.79852887049766,735.076278240264,Low Value
13262,2.0,49.0,86.0,170.51999999999998,0.8994664071306191,0.3025251211164356,177.21138157775178,1415.1751125711735,Low Value
13263,32.0,59.0,59.0,258.1290625,0.9979508797917304,5.613724963777655,258.56998177299243,38039.853203114406,Champions
13265,4.0,32.0,39.0,446.305,0.9686744281741636,1.100271837283212,450.2603744233007,12777.522812268955,Champions
13266,18.0,102.0,103.0,324.4161111111111,0.9957307345284996,1.964978968137584,325.23304540377694,17031.918017918313,Champions
13267,26.0,104.0,104.0,350.8946153846154,0.9974828250808088,2.7854912017703137,351.4691978930657,26104.844574964292,Champions
13268,9.0,36.0,38.0,278.24222222222227,0.9892895015688906,2.3636645834134566,279.83103440326624,17075.298374496786,Champions
13269,20.0,105.0,105.0,416.724,0.9967376468569348,2.139585123410968,417.50044513448654,23821.8436461959,Champions
13272,1.0,9.0,13.0,135.6,0.929475311179646,0.802978085982928,148.7283673793478,2972.1160792110377,Medium Value
13275,1.0,35.0,90.0,61.5,0.8234012412076512,0.167930575128461,73.96057957864299,327.57844439859406,Low Value
13276,4.0,83.0,92.0,376.87,0.9762950442107724,0.5371468414136377,380.6699879510663,5419.352027171436,High Value
13277,6.0,75.0,77.0,86.06666666666666,0.9876986026623856,0.9062794268707608,88.16457373670605,2107.7824599135956,Medium Value
13278,3.0,81.0,87.0,379.3866666666667,0.9745134135838384,0.4439947904299466,384.46461449196323,4513.057126432041,Medium Value
13280,5.0,75.0,92.0,362.966,0.9653752321572032,0.643838148784624,365.9797492147495,6248.11747185107,High Value
13282,3.0,56.0,58.0,377.38000000000005,0.9774609873061372,0.6330435285431719,382.45195581120635,6318.716142508072,High Value
13283,3.0,83.0,91.0,81.85333333333334,0.9727401450824434,0.4257746496125218,86.04283069734389,969.9308204300648,Low Value
13285,5.0,86.0,89.0,604.858,0.9850816769598983,0.676730033964306,608.3046136689482,10904.570317393194,High Value
13287,2.0,14.0,100.0,258.605,0.3563626149054509,0.1047169873487566,265.69151130523744,737.9190143782606,Low Value
13288,4.0,32.0,95.0,140.4625,0.4648876102270466,0.248523778218795,143.73343880532195,947.6773148036865,Low Value
13291,10.0,73.0,95.0,309.142,0.9262616584212024,1.125574232945487,310.59941171048814,9289.542697883808,High Value
13292,4.0,70.0,75.0,196.015,0.9795145568130934,0.6456948466837669,199.41025805352243,3390.8188394022923,Medium Value
13293,5.0,39.0,95.0,191.268,0.508828631839138,0.3297308361995813,193.97449655216874,1697.644025062975,Low Value
13294,2.0,65.0,92.0,436.87,0.9355201022987192,0.2962903635319353,444.75616846446127,3485.9559002316905,Medium Value
13295,3.0,31.0,82.0,265.1566666666667,0.7105975168123311,0.3411948425183916,269.89351759684996,2430.094708874618,Medium Value
13296,5.0,63.0,82.0,134.23200000000003,0.9547786464611856,0.7053898291398626,136.83643093193464,2550.341101897635,Medium Value
13297,5.0,76.0,77.0,742.41,0.9866063221480244,0.7704154200026962,746.1027622451885,15157.757980563572,Champions
13299,2.0,37.0,75.0,433.76,0.8707595376465941,0.3304092031665062,441.63221769585726,3835.0423563399354,Medium Value
13300,2.0,58.0,82.0,485.265,0.93638681731094,0.328515079837197,493.3682576755831,4271.943686464031,Medium Value
13301,3.0,27.0,42.0,142.09333333333333,0.9326125759089234,0.7870592899266272,146.46271056219223,2977.5563327773402,Medium Value
13302,1.0,53.0,75.0,63.75,0.9160098309241508,0.2194630601280428,76.23085653615426,438.629381185739,Low Value
13304,3.0,45.0,95.0,303.38000000000005,0.8162586228339295,0.3437753545718866,308.23098784973934,2809.1634992499353,Medium Value
13305,15.0,91.0,91.0,213.51533333333333,0.995669262979243,1.8443652439758655,214.42967853522026,10499.467815630784,High Value
13307,2.0,67.0,84.0,22.8,0.9510410497193456,0.3266185568147752,28.828742497951815,248.3699150823555,Low Value
13308,3.0,82.0,85.0,461.8366666666666,0.9772739581804648,0.4545470464879402,467.1608146057869,5610.026812150533,High Value
13309,5.0,55.0,56.0,291.358,0.9863266188910064,1.0123615648361866,294.24360707761286,7776.059383235179,High Value
13310,4.0,53.0,57.0,322.9375,0.9794341889166088,0.8170656330980491,326.61679405153745,6966.618105317175,High Value
13311,1.0,21.0,21.0,108.46,0.9478422808831026,0.6126307177460952,121.34378221185618,1872.4832194788726,Low Value
13313,10.0,102.0,105.0,306.14300000000003,0.9914786195106516,1.1007726635702826,307.59773076194335,9024.068602397167,High Value
13314,2.0,10.0,10.0,138.16,0.9708425426403496,1.5213483874851312,144.70622181182756,5464.932455720754,High Value
13316,8.0,86.0,91.0,1365.4325,0.9876293606342968,1.014444728634884,1368.4352710293317,36827.80598252419,Champions
13317,14.0,95.0,104.0,433.5192857142857,0.984693284750281,1.5145154876937712,434.6394270962553,17544.90081406489,Champions
13318,2.0,5.0,5.0,168.9,0.9708425426403496,2.0054206628421776,175.5841146179002,8644.722948871331,High Value
13319,37.0,104.0,105.0,559.3681081081081,0.9975382287538046,3.8987734205717546,559.8221634538374,58223.60960252923,Champions
13320,4.0,57.0,68.0,476.25,0.9689047094763672,0.6954402154366796,480.2723874269884,8768.501905828456,High Value
13321,1.0,2.0,12.0,308.32,0.8683638382201757,0.7831549041951735,323.0049167577248,6284.2954921872415,High Value
13323,4.0,12.0,12.0,166.8875,0.9845067879134872,2.4455236995809635,170.21757450819217,10397.664498080661,High Value
13324,10.0,75.0,80.0,1016.331,0.9882169939660496,1.3992687636695098,1018.4206015472575,37666.99415802221,Champions
13327,18.0,98.0,103.0,456.6844444444444,0.9916237803560964,1.9568742885369304,457.5670420626224,23863.19819063462,Champions
13329,5.0,101.0,105.0,894.824,0.9846877462113948,0.5829942979184664,898.789506291797,13950.229221660538,Champions
13330,5.0,80.0,93.0,433.5220000000001,0.9733388331088522,0.642895464748301,436.6620088034522,7446.381904620463,High Value
13333,2.0,35.0,94.0,426.78,0.7765186723131993,0.2412403696387227,434.6209069676078,2775.4679588000463,Medium Value
13334,4.0,81.0,93.0,1256.37,0.9726214007566076,0.5299705197127125,1262.138194220673,17734.098088091516,Champions
13338,3.0,78.0,100.0,562.84,0.9549779329832246,0.3840507313214993,568.4657492994994,5797.021263143068,High Value
13340,8.0,87.0,93.0,2006.8775,0.9866092778952724,0.993869447886594,2010.59720394505,53047.56074207398,Champions
13344,1.0,30.0,39.0,855.54,0.927922142944654,0.3829524205298824,875.1564530640904,8600.342237205556,High Value
13346,4.0,19.0,85.0,63.375,0.1983553915661967,0.1171069048514724,66.47342703635282,205.81137318839703,Low Value
13350,1.0,9.0,11.0,332.55,0.938875595315012,0.8856812347950117,347.4532770601685,7630.8609085821945,High Value
13357,3.0,52.0,89.0,754.9133333333333,0.8957409154884981,0.3999278841762249,761.1126238884927,8053.338254476279,High Value
13359,1.0,48.0,57.0,439.56,0.9342721078469692,0.2832365486466145,455.427649159405,3351.5029561563674,Medium Value
13360,3.0,39.0,100.0,283.7,0.7095832219418662,0.2853636151245252,288.49222231620314,2185.9725355986416,Medium Value
13361,1.0,21.0,88.0,633.25,0.7195279057183691,0.1497151532871217,650.8631797817872,2568.179285291325,Medium Value
13362,6.0,60.0,61.0,764.2683333333334,0.9884149721001736,1.109073322881296,767.3773040997444,22286.35390130778,Champions
13363,2.0,56.0,58.0,496.25,0.968474174119536,0.4582746024951024,504.4025339434656,6024.832275653317,High Value
13365,1.0,26.0,31.0,1524.77,0.9357947718284448,0.4601070202623201,1550.4175411864344,18174.290896405742,Champions
13368,3.0,24.0,60.0,219.6,0.7721301311379298,0.4859363630099289,224.20081628471618,2846.486669612586,Medium Value
13371,1.0,18.0,90.0,1108.65,0.6760171031249934,0.1378719574893462,1130.5474756043927,4111.023708304412,Medium Value
13373,5.0,97.0,105.0,1367.754,0.9811965161962396,0.5809272800243286,1372.5658120246205,21228.240140270107,Champions
13374,1.0,5.0,64.0,123.2,0.5499396248268579,0.1511250634899213,136.21661881350786,536.9094333817796,Low Value
13375,1.0,51.0,63.0,778.65,0.9304701647281975,0.2591592555096564,797.5735218360717,5388.225453571789,High Value
13376,2.0,19.0,33.0,321.88,0.9204551058328316,0.6841799350603521,329.25034888832937,5766.611649756971,High Value
13377,1.0,36.0,92.0,737.56,0.8239144296144177,0.1647674517815202,756.11321953201,3288.1457963713483,Medium Value
13379,2.0,15.0,19.0,218.135,0.957246146455642,1.04613038435754,225.03997188227842,5931.426318878677,High Value
13381,11.0,101.0,105.0,746.0881818181817,0.9911558240452196,1.2031329380417484,747.768062257955,23979.977885012722,Champions
13382,4.0,64.0,104.0,283.135,0.89317680534558,0.4400512571896757,286.72522124875627,3356.6148230607814,Medium Value
13384,9.0,67.0,71.0,633.7355555555555,0.9884128802851136,1.4085369618775576,635.6775054525426,23575.34890416707,Champions
13386,1.0,3.0,62.0,521.76,0.5021916989352418,0.1417934982845207,538.3684340071504,1988.9067256429657,Low Value
13388,1.0,67.0,86.0,677.1,0.9257826428529032,0.1966096911840818,695.1083551537292,3599.182199843846,Medium Value
13389,2.0,32.0,33.0,270.035,0.968997418717444,0.7202617344513429,277.17278374419027,5110.51954783925,High Value
13393,3.0,21.0,104.0,374.1766666666667,0.2846263465383143,0.1104765634494413,379.23905715305455,1113.821578062014,Low Value
13394,18.0,105.0,105.0,350.9538888888889,0.9963804751336376,1.932297434871982,351.7839976027989,18126.246209612713,Champions
13395,2.0,34.0,60.0,333.675,0.9050352009703022,0.4161595476876776,341.0982586361377,3703.9031837570456,Medium Value
13396,1.0,41.0,45.0,973.72,0.9411142625750004,0.3466439340038409,994.4014889923941,8886.707389315327,High Value
13397,9.0,88.0,98.0,318.7633333333333,0.981934078961415,1.0520103140215251,320.3923981190917,8963.379743613401,High Value
13398,1.0,37.0,64.0,457.34,0.8935164858144382,0.2455410185991088,473.36788218364967,3031.497980267807,Medium Value
13399,2.0,8.0,74.0,87.75,0.3479254752484719,0.1335766634142535,94.0700937586681,330.1047838220326,Low Value
