clv_12m,clv_segment,prob_alive,frequency,monetary_value
31817.969291080197,Champions,0.9935603502954948,10.0,1080.14
7135.740829155538,High Value,0.9745017035371804,3.0,208.1233333333333
1430.5404430496203,Low Value,0.8704262851325761,3.0,134.78333333333333
34609.99957422461,Champions,0.9797654693029316,3.0,595.0933333333334
1103.1706652680457,Low Value,0.8986943565171059,2.0,91.8
6318.083374925094,High Value,0.9355774504802968,1.0,910.0
10275.14840918693,High Value,0.9810433433091168,4.0,497.33
2424.966688093069,Medium Value,0.4726394587571399,7.0,236.9528571428572
539627.9245140058,Champions,0.9989381268741224,62.0,3114.690322580645
8974.127361247409,High Value,0.9911504304190136,14.0,178.86642857142857
5453.99206030426,High Value,0.7719966557728092,2.0,857.2
785.7363239706797,Low Value,0.553116156577601,1.0,267.43
1802.574460583322,Low Value,0.9175407540658668,1.0,308.58000000000004
8156.059286895673,High Value,0.989681426101156,9.0,282.5188888888889
646.7331688156745,Low Value,0.7518172353781579,1.0,99.5
26413.602699207604,Champions,0.9857202294337872,6.0,300.40333333333336
5219.430860888846,High Value,0.9887179590339572,6.0,244.45666666666668
1639.1034103738912,Low Value,0.8730927915978669,1.0,330.79
10194.191150745177,High Value,0.8491295925994292,3.0,881.7866666666667
22418.56193923656,Champions,0.9941318643640388,11.0,660.419090909091
1252.8838272857834,Low Value,0.9674422737368116,2.0,140.76
4690.5202111991,Medium Value,0.9026753287814556,7.0,237.9657142857143
1202.6775213977194,Low Value,0.8944201302845852,1.0,228.84
1635.710732186685,Low Value,0.7052607456985283,2.0,246.39
1920.6683874960256,Low Value,0.0798084526666779,15.0,488.2906666666667
6865.758815388814,High Value,0.9865050646840504,7.0,226.19
1513.2016129998458,Low Value,0.7331205034124875,1.0,192.5
8869.526587800041,High Value,0.9918518828446744,10.0,240.074
4060.569746453097,Medium Value,0.9096690232123728,3.0,177.9
4064.912602942221,Medium Value,0.940795510258781,1.0,524.14
16958.43497463801,Champions,0.9605527017601052,5.0,994.174
3098.628335200545,Medium Value,0.9125939412535292,4.0,218.4625
6374.980328257298,High Value,0.9741218031894128,7.0,147.55857142857144
15401.265447670356,Champions,0.9246269835227052,1.0,786.98
2995.864315420553,Medium Value,0.9846606791278518,5.0,188.71
7909.559398295357,High Value,0.9912978466390772,15.0,181.34466666666668
1545.189291636544,Low Value,0.8093038520077014,1.0,366.85
5752.381045988424,High Value,0.8112445977890111,1.0,445.85
2610.92112875866,Medium Value,0.7174837352072746,1.0,302.47
1404.659531719578,Low Value,0.8459099369139145,1.0,337.93
12738.883986685862,Champions,0.4444424439773943,2.0,3208.0450000000005
27342.46501954909,Champions,0.992006168835984,11.0,843.0136363636364
6399.522202160623,High Value,0.9868164065175044,5.0,408.326
1370.9679709569011,Low Value,0.9457972209496596,1.0,216.9
3907.9858263116207,Medium Value,0.9245925966653296,4.0,321.52
4860.934279125891,High Value,0.9402049853091512,2.0,252.735
15523.573216584891,Champions,0.9905479478791076,10.0,265.089
8695.048765301808,High Value,0.9894506139877156,6.0,199.98
2549.620209997521,Medium Value,0.9176767669392906,1.0,263.2
1750.7211246477011,Low Value,0.9155513281876932,1.0,300.04
434.4686745490865,Low Value,0.6234885683500186,1.0,79.6
5665.439383203191,High Value,0.9774375270039334,7.0,270.17857142857144
11236.63881232578,Champions,0.9859115707250152,10.0,328.908
4773.36011042504,Medium Value,0.9531486133226988,5.0,235.076
4531.277640281569,Medium Value,0.9046234556096304,3.0,484.1233333333333
1605.0214451514116,Low Value,0.9292842611115948,2.0,141.3
27741.21514652023,Champions,0.9894506139877156,6.0,274.2083333333333
24671.07092186988,Champions,0.9965683296600132,19.0,445.9842105263159
22071.43360343904,Champions,0.994388234503362,13.0,584.553076923077
2512.1975702511727,Medium Value,0.9181973230973732,1.0,99.0
4114.767089474983,Medium Value,0.976771678344276,4.0,266.33000000000004
5798.280715212201,High Value,0.9786385890400756,4.0,410.0675
6443.057866245417,High Value,0.93073162714437,4.0,506.28
11433.307723692047,Champions,0.9587190034866446,2.0,1010.48
7097.453905798552,High Value,0.9750918981110198,4.0,495.095
91718.61177935325,Champions,0.9986011505348014,47.0,695.8674468085106
15397.422276381028,Champions,0.9961708626992256,17.0,309.63941176470587
1619.797132276541,Low Value,0.7538466660433758,3.0,203.68
16421.32912006367,Champions,0.9807290620400124,6.0,809.8766666666667
8634.398788007753,High Value,0.9853465595754642,6.0,422.90333333333336
962.4529650301582,Low Value,0.8295259833544509,1.0,210.14
121453.39460573431,Champions,0.99843567554699,42.0,1029.6057142857144
3224.691980077851,Medium Value,0.961363397027281,3.0,257.26
2233.300842183997,Medium Value,0.96968953384681,2.0,180.00500000000002
1674.6681013498535,Low Value,0.9219306658129776,2.0,232.195
4845.201765947098,Medium Value,0.9932776555292612,12.0,137.80666666666667
1966.843794972076,Low Value,0.4992455391091328,3.0,351.07
11239.581665487687,Champions,0.9936049081113324,12.0,210.08666666666667
796.1134135654287,Low Value,0.3013648392468023,2.0,231.13
5493.016024178527,High Value,0.7197088411778058,5.0,480.98
3476.440390513106,Medium Value,0.9772403003564232,5.0,211.632
7443.663779676419,High Value,0.8362253118517291,1.0,579.0
1197.3639805297762,Low Value,0.9582828104100932,2.0,97.775
1760.700648038245,Low Value,0.726416856167947,3.0,204.6
2561.054120655846,Medium Value,0.7273731461056919,2.0,412.48
210813.2375950268,Champions,0.9991330484929194,76.0,986.1167105263156
7950.57732571696,High Value,0.9657813016719616,8.0,303.15875
4095.909739479762,Medium Value,0.9004679233359755,2.0,600.4300000000001
70369.25536304452,Champions,0.8574633018803769,17.0,1520.844117647059
3634.223339023968,Medium Value,0.9063020673174595,2.0,452.69000000000005
12390.218464942827,Champions,0.984625081016636,6.0,431.3983333333333
7232.749409452094,High Value,0.9179578649635576,1.0,424.36
1061.0797352163668,Low Value,0.8676023830054185,2.0,157.125
16685.456615647738,Champions,0.9811924968666774,4.0,293.55
2450.3004813355046,Medium Value,0.7790132061363714,2.0,276.325
6022.532150877046,High Value,0.9227193990939726,1.0,228.01
2924.00179531146,Medium Value,0.8006277715419788,1.0,297.0
3528.8664309670235,Medium Value,0.9412678175204644,2.0,112.13
6471.207146795261,High Value,0.987243832480574,7.0,305.76000000000005
7610.618503732568,High Value,0.955095145931786,2.0,789.56
20204.68713823615,Champions,0.9872225630707372,6.0,1008.8133333333334
4674.366137256876,Medium Value,0.9316325347368336,1.0,181.98
1911.946991261487,Low Value,0.9417212056037368,1.0,218.28
5427.446048113235,High Value,0.8457263052886067,5.0,404.05
1377.059734639714,Low Value,0.7834009827861397,2.0,212.765
2780.845336340108,Medium Value,0.9611934818746504,4.0,209.87
5013.9831340292585,High Value,0.94224795812061,1.0,163.62
9396.923495306322,High Value,0.9881278368002486,6.0,501.98333333333335
10667.435497474547,High Value,0.9906306807574988,11.0,292.5272727272728
344.09372628166244,Low Value,0.579431368987641,1.0,112.23
3871.7056036927056,Medium Value,0.9356423785668194,2.0,148.53
16471.12580538222,Champions,0.9945496581465892,16.0,354.67375
460.62536029241096,Low Value,0.944026292045077,1.0,52.2
2790.6045530598085,Medium Value,0.9000165111776642,1.0,383.85
400.8053992350715,Low Value,0.5794067495076781,1.0,121.74
3365.620342995756,Medium Value,0.9871496422617354,6.0,161.8033333333333
1171.9825274325203,Low Value,0.4871069506663423,1.0,299.5
1341.561603610678,Low Value,0.8268333370384737,1.0,157.54000000000002
5581.565832631536,High Value,0.9866623202368778,5.0,289.92600000000004
15605.52074108277,Champions,0.9850054714899596,15.0,330.34666666666664
4905.443832993942,High Value,0.97612655082208,3.0,288.3533333333333
7644.281944269047,High Value,0.977247876689654,7.0,362.1428571428572
10928.89105550206,High Value,0.9782787828127352,4.0,739.9125
14282.946052690082,Champions,0.9752742525566848,6.0,734.5266666666666
34427.169251103325,Champions,0.9974556376259592,36.0,325.44138888888887
1982.1688445297343,Low Value,0.5696155274608896,3.0,332.2966666666667
3198.0814327750973,Medium Value,0.8852895243392266,10.0,103.445
1368.6798900023018,Low Value,0.4208342608925058,4.0,196.565
1118.086565615448,Low Value,0.8283507701117518,1.0,201.16
13623.877311049064,Champions,0.9797654693029316,3.0,280.00666666666666
677.7137381216418,Low Value,0.6903187654191693,1.0,144.83
11414.801066475073,Champions,0.9895430975999144,8.0,276.17
3495.5811840803613,Medium Value,0.8986519875253237,3.0,311.6766666666667
2787.5153850529746,Medium Value,0.9627319552960844,3.0,126.08666666666666
8441.912006530503,High Value,0.9619369609174054,2.0,433.12
81753.2213655207,Champions,0.9418528459127798,1.0,2685.0
20521.55609473593,Champions,0.9642630561602168,9.0,751.5544444444445
16326.372091108622,Champions,0.9941318643640388,11.0,463.68545454545455
21487.738062268407,Champions,0.9934151856679496,15.0,488.79
1653.0628395968151,Low Value,0.6379835786113631,2.0,333.725
2968.958771125572,Medium Value,0.9640920408146696,7.0,127.05285714285716
4266.605983291205,Medium Value,0.6539168703520895,5.0,379.7600000000001
13718.149910133092,Champions,0.9879645713537244,12.0,387.4816666666666
1173.1635920969356,Low Value,0.9603435309814676,2.0,147.425
7307.041588520294,High Value,0.9722982374750906,3.0,611.9733333333334
14932.058367452057,Champions,0.9921066149980698,13.0,312.9453846153846
133768.46690436918,Champions,0.9978154800003276,30.0,1406.4533333333334
17710.686669795843,Champions,0.9845067879134872,4.0,249.5925
20155.30431652229,Champions,0.9921647294733976,9.0,679.3355555555556
7030.451782792555,High Value,0.9899518746096198,7.0,225.22571428571428
1125.2657404315162,Low Value,0.6939707982935824,1.0,107.65
6703.524335659751,High Value,0.9605820382054596,4.0,429.655
5502.38085403862,High Value,0.9743017263063726,5.0,334.37
7976.180529568276,High Value,0.9941318643640388,11.0,246.7027272727273
1655.0622391129707,Low Value,0.7618766520691601,2.0,230.405
2902.2929409619705,Medium Value,0.983894776689025,5.0,148.482
3819.793510897425,Medium Value,0.9428208614633692,1.0,403.77
9918.087051635435,High Value,0.9846877462113948,5.0,635.504
2676.261675020796,Medium Value,0.9651937683145424,2.0,339.025
956.9735315896193,Low Value,0.7381956603673878,1.0,155.93
1027.3641523458382,Low Value,0.9442271644396236,1.0,90.02
4632.4910505212965,Medium Value,0.9329339182752856,5.0,270.01800000000003
16324.218552713595,Champions,0.982366384684122,11.0,490.6572727272728
14202.028092877186,Champions,0.1212102687109032,3.0,11221.866666666669
1359.1531110691872,Low Value,0.9386604503711916,1.0,131.52
13807.58958423996,Champions,0.9500015141590143,3.0,624.5166666666668
798.9835662814758,Low Value,0.6841518132205889,1.0,170.39
13024.430723928384,Champions,0.9836261597371684,18.0,227.4305555555556
9615.279905869776,High Value,0.9418528459127798,1.0,305.38
1947.79037638449,Low Value,0.5704095245562487,3.0,303.77
2819.370579812771,Medium Value,0.9272199236606262,1.0,206.66
10851.470396341798,High Value,0.93211402249481,1.0,1014.64
2965.4823312669805,Medium Value,0.9713461877504208,3.0,223.8033333333333
2336.2156165811,Medium Value,0.4276267690801175,3.0,417.01
1743.8054531390526,Low Value,0.7834573113957883,3.0,209.3166666666667
1661.7557103591694,Low Value,0.6653642881732392,2.0,221.0
19058.95622894851,Champions,0.9874479593586816,5.0,231.964
3738.7485467810006,Medium Value,0.8723143048250374,2.0,149.065
2500.509129993612,Medium Value,0.9337106868235332,1.0,348.99
4589.227028247636,Medium Value,0.97705443033336,3.0,120.12333333333332
9855.145474319845,High Value,0.9347796059410672,8.0,414.3
2221.86908544665,Medium Value,0.9133791091198312,1.0,127.34
12067.336760662987,Champions,0.9774375270039334,7.0,577.3828571428572
4496.887954123813,Medium Value,0.8565340687981702,1.0,307.8
3734.253652083953,Medium Value,0.2351924615541653,2.0,1898.445
3014.609580049069,Medium Value,0.9083201813380176,2.0,265.74
1214.1980830639927,Low Value,0.8952412677888055,1.0,158.85
5057.564836983206,High Value,0.9870169254533916,6.0,232.59666666666664
7531.039992038418,High Value,0.9740984638706396,3.0,206.84
27367.542236449288,Champions,0.9924376191012588,12.0,770.5066666666667
1638.0033141000465,Low Value,0.6797788140633203,1.0,338.5
4965.864200429714,High Value,0.9779652536235114,5.0,319.206
1173.7063703202334,Low Value,0.84730473497731,3.0,131.03666666666666
27165.632071936667,Champions,0.9874479593586816,5.0,377.884
4719.202179832932,Medium Value,0.9780589076031394,3.0,188.5833333333333
3221.5678302987985,Medium Value,0.8514410102485268,2.0,230.945
29176.128884433383,Champions,0.8344645189410076,10.0,1159.673
18145.208910300404,Champions,0.9935003835656996,11.0,558.2436363636364
5250.041287699376,High Value,0.9478422808831026,1.0,212.51
2035.2428401237496,Medium Value,0.9128422692623048,2.0,161.48000000000002
6587.927672635092,High Value,0.9829656511337737,4.0,225.3125
1177.752139351177,Low Value,0.7765186723131993,2.0,177.705
9732.958687384024,High Value,0.7644654396846688,4.0,974.42
4335.5264419098685,Medium Value,0.9722688205890287,5.0,204.304
2623.4541274012536,Medium Value,0.932600169428129,1.0,102.12
1029.2534797494325,Low Value,0.9674094617763288,2.0,84.775
70.24451417274236,Low Value,0.0078883558283077,16.0,159.7025
647.6326167077857,Low Value,0.5935789112450109,1.0,133.25
1171.8805079064514,Low Value,0.7126527515769417,2.0,204.15
674.5138146669641,Low Value,0.9045015312007672,1.0,80.7
41113.43861762552,Champions,0.997088276549534,31.0,406.8551612903226
2589.066242096447,Medium Value,0.6121517487840689,1.0,558.0
13754.332182400243,Champions,0.9931651416768332,12.0,366.6958333333334
681.8748052651026,Low Value,0.9166850525605846,1.0,44.35
2328.10926465636,Medium Value,0.9408319147826476,1.0,413.59
14983.487767831966,Champions,0.9903230868483892,10.0,471.249
3245.4877731481224,Medium Value,0.936126574240154,3.0,305.65000000000003
1407.7909669695966,Low Value,0.9356597170165244,1.0,37.8
9838.179092529786,High Value,0.9791089829040336,5.0,633.97
1976.3871153186385,Low Value,0.9775975718698272,4.0,137.98
10088.805668898043,High Value,0.9879803073261488,8.0,397.6925
18967.15898200978,Champions,0.9929787358666649,18.0,365.4411111111111
4869.918341956734,High Value,0.9905991747017096,10.0,163.43
30550.00004666433,Champions,0.9967376468569348,20.0,489.8255
1341.8684341854564,Low Value,0.532809490870038,1.0,305.08
15500.87763636422,Champions,0.9885038949746572,7.0,635.3714285714285
6729.777549968553,High Value,0.9748493653701424,4.0,416.095
8781.727156566983,High Value,0.9740984638706396,3.0,241.84333333333333
836.8807997691266,Low Value,0.9664147260471578,2.0,71.8
17773.795509637843,Champions,0.9901998329106132,17.0,365.8211764705882
21601.99240453903,Champions,0.9874479593586816,5.0,397.114
11110.649893819,High Value,0.9936478923333464,13.0,289.10076923076923
1648.6637444483267,Low Value,0.4996346027602055,1.0,403.38
671.7340240027944,Low Value,0.4476547276965253,1.0,232.91
840.2594537671661,Low Value,0.575372348293814,2.0,151.32500000000002
25905.53895719721,Champions,0.996998872264141,28.0,326.8467857142858
5706.129594023493,High Value,0.9389217097514152,4.0,463.585
15858.74635682212,Champions,0.9835739639715956,7.0,532.6114285714286
4041.216252004496,Medium Value,0.8000955781039785,1.0,304.94
25149.966348509533,Champions,0.9831566298891576,8.0,677.1625
23035.814515385387,Champions,0.9826470648556336,4.0,671.89
6248.899205854415,High Value,0.9680907947076444,6.0,311.00166666666667
3571.765641505553,Medium Value,0.9060720064048864,2.0,347.805
693.3256793862072,Low Value,0.6999028018933026,1.0,165.48000000000002
3346.5648025796595,Medium Value,0.9652575641786962,4.0,227.5925
7500.110935555494,High Value,0.9593574299544776,2.0,835.775
29283.276279557416,Champions,0.9266258147009576,10.0,1021.295
13328.871205398253,Champions,0.9482818337649034,2.0,518.66
4272.100800598256,Medium Value,0.9779449228848284,3.0,314.77666666666664
5036.364119464778,High Value,0.9404588902434926,6.0,235.915
2709.3837083610724,Medium Value,0.8824343447508661,1.0,440.0
3462.5844276801176,Medium Value,0.94596496443661,1.0,310.93
2027.5791692480225,Low Value,0.9371929593638798,2.0,163.85
120.61107251844646,Low Value,0.0084213965262305,7.0,546.35
1347.7196090120906,Low Value,0.7268145150724845,1.0,326.58
4837.197270744463,Medium Value,0.90873490562071,1.0,302.46000000000004
19845.79063331833,Champions,0.9940008994997428,14.0,485.88214285714287
102647.5668822579,Champions,0.9975816106171478,38.0,960.8781578947368
12460.64631436846,Champions,0.995669262979243,15.0,282.474
2796.7178744831967,Medium Value,0.9389684014664724,1.0,174.98
9144.375624750102,High Value,0.9885154208675706,8.0,324.74875000000003
1908.4599268841148,Low Value,0.950561073753451,5.0,123.724
8156.214676930705,High Value,0.9743523933429352,4.0,591.3325
908.8764189005522,Low Value,0.9429216505392838,1.0,152.2
33351.69849720204,Champions,0.9890568886423392,29.0,410.0165517241379
561.9946972925162,Low Value,0.7820462780848669,1.0,138.29
9011.27918355648,High Value,0.988936549488706,8.0,354.71500000000003
31321.087160763625,Champions,0.9664722064894018,12.0,882.5525000000001
10975.526012786037,High Value,0.9928796518214494,10.0,343.987
2567.1873907056693,Medium Value,0.7333452867436233,1.0,409.93
41972.86321216118,Champions,0.9913042604766124,9.0,1351.2833333333333
5088.70795239551,High Value,0.9312626819444536,1.0,260.38
58807.10098790077,Champions,0.9980704746371328,34.0,613.4829411764706
1804.4848105865467,Low Value,0.9437826368283028,1.0,225.36
1921.7727640928413,Low Value,0.949074635722462,3.0,133.83333333333334
4597.522739867568,Medium Value,0.9577257330167976,2.0,623.32
47819.9517002057,Champions,0.9968910415809904,21.0,360.492380952381
23590.268033707853,Champions,0.9939082195164078,17.0,483.9482352941176
605.7237627693669,Low Value,0.6049018288129685,1.0,147.95999999999998
28036.221575727668,Champions,0.9975751385071968,27.0,323.35148148148147
1458.4934954760467,Low Value,0.7008498187442855,2.0,271.5
71114.86819349143,Champions,0.9960895481264505,20.0,1235.602
26.652504005888908,Low Value,0.0011903205826426,5.0,1403.788
8785.073606384833,High Value,0.9916822544148096,13.0,219.08384615384617
1339.9323343384992,Low Value,0.3807383378960934,2.0,290.075
3010.1147730014,Medium Value,0.891992818234421,1.0,150.03
3275.704524120357,Medium Value,0.8585478581198472,3.0,342.9833333333333
380.7323176080682,Low Value,0.518935029615743,1.0,110.44
8506.011196626196,High Value,0.9894506139877156,6.0,199.5583333333333
6481.122776433064,High Value,0.9845067879134872,4.0,341.37
2685.7408747238505,Medium Value,0.9786288716175336,5.0,99.884
4051.333486933241,Medium Value,0.9706257664404204,8.0,148.625
1830.38895815692,Low Value,0.9299214129461382,1.0,375.1
2853.861216095626,Medium Value,0.9817548900233292,4.0,220.2025
9319.370146131354,High Value,0.741604221218572,7.0,582.8071428571428
891.15237266267,Low Value,0.5696374245800894,1.0,182.25
3102.2767985158766,Medium Value,0.992865501634745,9.0,113.11333333333332
26603.520534547115,Champions,0.9973832048221932,25.0,371.5532
2206.188685970562,Medium Value,0.9708425426403496,2.0,297.015
240256.61184256544,Champions,0.9935420519123211,12.0,4278.471666666667
8641.954622348016,High Value,0.4336895268698502,1.0,4010.08
20579.87555563537,Champions,0.9962342352232074,21.0,337.7738095238095
677795.3934456516,Champions,0.995365728654591,14.0,3797.214285714286
1171.90136305755,Low Value,0.7270387869472448,1.0,290.86
15482.955813127412,Champions,0.9951484171519236,19.0,282.4431578947368
30862.95955462256,Champions,0.9795643013678866,12.0,775.4341666666666
19294.56909187901,Champions,0.9745766844082032,3.0,297.26
2310.4609808526748,Medium Value,0.944652378947855,4.0,145.515
16352.233133242527,Champions,0.92212642481056,4.0,1335.6325000000002
13936.219235648414,Champions,0.9874121201773168,10.0,471.404
2688.805920459276,Medium Value,0.9769980031030197,3.0,264.22
35940.990925632774,Champions,0.9977408407250576,29.0,438.0306896551724
5084.546425019566,High Value,0.976078250603164,3.0,199.55000000000004
15809.150513577815,Champions,0.9905257407994628,9.0,533.4488888888889
18998.71809453245,Champions,0.9950164389542132,13.0,498.5207692307693
2900.9367367284017,Medium Value,0.7427495932210824,6.0,175.0566666666667
1946.4159036324536,Low Value,0.7272500520142215,1.0,504.87
13440.635772660971,Champions,0.9735375033562031,4.0,265.6925
538.3091642982936,Low Value,0.8589663604895384,1.0,116.89
49280.94319156032,Champions,0.9797654693029316,3.0,849.0166666666668
889.4529471019915,Low Value,0.8334261031319374,2.0,136.36
25947.15654992175,Champions,0.9669332140587936,2.0,712.6
4979.073032693126,High Value,0.9466675526238778,1.0,706.1300000000001
6749.578674156917,High Value,0.9432944739055972,5.0,283.392
2996.4362588696026,Medium Value,0.9627100175097224,2.0,318.75
8113.516671775455,High Value,0.9909021577224724,7.0,311.63142857142856
4664.210292742424,Medium Value,0.8832566788780754,3.0,506.3
29203.8814483108,Champions,0.9935603502954948,10.0,327.91700000000003
2210.7927338760087,Medium Value,0.9545752910285068,2.0,302.82
6917.350866712285,High Value,0.2195197991700756,9.0,1162.4655555555555
23085.575632304703,Champions,0.9970306589758736,22.0,368.1531818181818
2988.827616362002,Medium Value,0.7111145889308702,4.0,317.0075
8736.120256848848,High Value,0.9478422808831026,1.0,344.17
3282.262617891173,Medium Value,0.9738086947641698,3.0,247.4933333333333
13189.760602072363,Champions,0.9478422808831026,1.0,394.06
9114.094822895344,High Value,0.9797654693029316,3.0,209.99
1445.9041087221628,Low Value,0.8389558517062715,1.0,311.81
22740.8696451417,Champions,0.9820482096952396,5.0,1243.29
27378.281816882503,Champions,0.9913421089341266,8.0,1087.67375
8058.789867794424,High Value,0.9774705921279864,6.0,390.3333333333333
1119.9196589857388,Low Value,0.8573980124456737,1.0,157.2
2975.001113441532,Medium Value,0.9401571622244284,1.0,352.46000000000004
663.2931505203443,Low Value,0.4015492834781325,1.0,327.4
5800.413658112999,High Value,0.9765480335197996,5.0,339.206
17853.108803546562,Champions,0.9036570354950773,5.0,1186.072
846535.252038627,Champions,0.9982786462453642,72.0,4216.98875
3006.0301665061397,Medium Value,0.9822170510269992,4.0,206.46
21338.46365356365,Champions,0.9940881825084132,18.0,414.21833333333336
43.25142403743505,Low Value,0.0028042921969691,6.0,794.515
7169.666342848292,High Value,0.9182775741800148,6.0,415.3
1068.8355999142589,Low Value,0.8567640292791956,1.0,111.68
11489.995999067907,Champions,0.965983355701284,4.0,611.4775
7512.134074667952,High Value,0.8606588204118365,1.0,358.0
558.4122257048307,Low Value,0.6662453107290176,1.0,141.15
3653.3890509018993,Medium Value,0.9869113767669612,7.0,160.3342857142857
350.92387606635697,Low Value,0.7373035318511555,1.0,67.5
532.7187687507355,Low Value,0.4631582875488327,1.0,145.2
833.6878440373034,Low Value,0.3020620972780105,2.0,210.655
1682.498122240661,Low Value,0.935605062469584,1.0,363.79
205.71741039262392,Low Value,0.1876950224264442,2.0,124.335
1855.2680640150213,Low Value,0.983862680380946,4.0,140.6
23633.354518030606,Champions,0.9827636250836416,7.0,975.2742857142856
1725.1618721674186,Low Value,0.4895466156769264,3.0,192.30000000000004
5717.967049671455,High Value,0.9769257190543992,8.0,217.15
12838.158340743646,Champions,0.9873088291543224,6.0,230.48166666666663
4509.868235436626,Medium Value,0.8980154415196654,1.0,163.25
22167.65883948241,Champions,0.9969046999376572,30.0,202.19
483.3195144740925,Low Value,0.7579001231785818,1.0,94.45
1023.9377705147008,Low Value,0.4673804760567994,3.0,173.82333333333335
653.7466817262773,Low Value,0.6389369481791597,1.0,138.76
2335.9514982577566,Medium Value,0.4707678680933963,4.0,336.5725
10624.460129877603,High Value,0.9807135961816646,5.0,331.27200000000005
23280.809301346468,Champions,0.995365728654591,14.0,332.4342857142857
14038.44521902073,Champions,0.995365728654591,14.0,342.98285714285714
5278.044934669872,High Value,0.9573099400070468,2.0,426.6950000000001
53317.67144022991,Champions,0.997275374452685,24.0,749.19875
6284.544818739215,High Value,0.9272335244122748,4.0,452.1
4501.578521945341,Medium Value,0.9906343821047138,8.0,179.31
3601.38670465561,Medium Value,0.9028627699267082,3.0,290.35
3642.571261649568,Medium Value,0.9832996629791904,9.0,112.39888888888888
2138.629394872169,Medium Value,0.7987807507370817,2.0,303.28
2230.1811608308653,Medium Value,0.9797654693029316,3.0,217.85333333333327
7415.984811635314,High Value,0.9894228809204956,7.0,311.65
3420.2845646331198,Medium Value,0.8320307321795822,2.0,321.28
925.414473900045,Low Value,0.9328032376223078,1.0,151.74
14575.625000263506,Champions,0.9946922691846442,14.0,338.3085714285714
14405.792174312091,Champions,0.9616176650419062,14.0,352.04714285714283
12200.185964928862,Champions,0.9884050449541648,15.0,280.966
7362.916411790863,High Value,0.9286270587365912,1.0,1070.48
2707.7537524334225,Medium Value,0.9771062196650976,4.0,91.4325
8537.516718270885,High Value,0.991372203922433,8.0,353.0925
9669.858639558295,High Value,0.9845067879134872,4.0,459.825
11018.447797694946,High Value,0.9968910415809904,21.0,137.23761904761903
1287.9566299585972,Low Value,0.9708425426403496,2.0,119.095
2720.3373789407474,Medium Value,0.8998187041870548,2.0,316.20000000000005
20642.58037574444,Champions,0.98816409650589,13.0,467.0838461538461
5619.180277005513,High Value,0.9344170818553632,2.0,343.115
5552.948999645171,High Value,0.9560941578225696,8.0,185.1225
3448.835341093241,Medium Value,0.6843149290997707,3.0,462.5233333333333
10972.602271738331,High Value,0.9799169372070806,4.0,553.6975
19137.848782062643,Champions,0.98964459305111,9.0,658.6811111111111
1822.5826582520704,Low Value,0.5561996159312501,2.0,332.225
10053.797290343296,High Value,0.9786184910392896,5.0,440.88
2202.811433737453,Medium Value,0.6960509176906198,1.0,504.3
4436.056988031443,Medium Value,0.907471040203062,3.0,308.57
9937.492143703095,High Value,0.9714709987282252,4.0,338.7225
8496.59016801619,High Value,0.9831380677101386,6.0,413.1616666666667
7890.745457779237,High Value,0.961546528444138,3.0,135.22666666666666
15340.723803248986,Champions,0.9769145191528548,6.0,723.9683333333332
5525.327258435069,High Value,0.9700060104423306,4.0,313.4025
811.5475689644044,Low Value,0.8156436364270125,1.0,161.0
961.4708872442818,Low Value,0.8933406584972275,2.0,137.565
11778.752526200282,Champions,0.990230030242928,18.0,229.2455555555556
5251.434414243058,High Value,0.9659965087153634,2.0,445.17
1036.265918756867,Low Value,0.9194409138167524,1.0,213.7
1161.848677744824,Low Value,0.8009325762619772,1.0,142.2
19457.69828046793,Champions,0.9949677379343128,16.0,291.084375
5810.42018106922,High Value,0.7466783069536077,1.0,688.35
8643.398196667562,High Value,0.9110303728210176,2.0,512.21
1922.919379081919,Low Value,0.7950552507967243,4.0,142.3025
3012.167319470459,Medium Value,0.8022747266307134,2.0,360.485
5693.186701031179,High Value,0.3378721825390167,6.0,845.4183333333334
14069.508535969751,Champions,0.9440154998785656,1.0,675.22
31431.4909238379,Champions,0.9797654693029316,3.0,540.08
644.5819532755482,Low Value,0.6925343507823813,1.0,158.05
5036.660563025368,High Value,0.9126785205846736,3.0,506.83
15851.24802660849,Champions,0.9823461180640116,8.0,595.6387500000001
87728.60666929126,Champions,0.9962467728617916,21.0,1466.2066666666667
1121.243338615396,Low Value,0.61508017629083,1.0,285.48
4929.268674443195,High Value,0.9021237040125792,1.0,219.7
17973.151851951436,Champions,0.989173499718206,7.0,339.7471428571429
3688.696518855951,Medium Value,0.9479649289587864,5.0,206.95600000000005
4392.474047571058,Medium Value,0.9629879842008972,3.0,373.61
6560.849300087244,High Value,0.8534379125538187,1.0,679.88
836.9225606006986,Low Value,0.8604127817793967,1.0,112.32
3081.233274955609,Medium Value,0.9695085735422104,3.0,248.74
3769.320845704386,Medium Value,0.962412651384814,3.0,149.05666666666667
2078.6303769239075,Medium Value,0.529694786588371,4.0,252.945
6106.47045881932,High Value,0.9718739466584938,5.0,358.958
51110.27327458898,Champions,0.9881401892322896,6.0,2762.2900000000004
336.7494995072372,Low Value,0.7105245118681529,1.0,81.36
19980.195704043384,Champions,0.9968910415809904,21.0,302.56
512.6688366758921,Low Value,0.2941186083278749,3.0,131.79666666666665
2448.7770658093878,Medium Value,0.9676537716015728,2.0,297.625
9551.978286786754,High Value,0.9888554123799774,7.0,447.6028571428571
